TimeStamp,Course Name,Module,Problem,Duration,Content Type,Url,eventtype ,eventdata 
14/07/2015 10:29:11 ,,,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4?projector=1,Tab ,Tab Switched 
14/07/2015 10:29:13 ,,,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/,Tab ,Tab Switched 
,,,,,,,,MOUSE3: Mouse clicked! (362
14/07/2015 10:29:39 ,,,,,,,Window ,Window maximized 
14/07/2015 10:29:53 ,,,,,,,Window ,Window -Possible Minimize 
14/07/2015 10:29:55 ,,,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/pywin32-219.win32-py2.7.exe/download,Tab ,Tab Switched 
14/07/2015 10:29:57 ,,,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/,Tab ,New Tab 
14/07/2015 10:30:02 ,,,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/pywin32-219.win32-py2.7.exe/download,Tab ,New Tab 
14/07/2015 10:30:07 ,,,,,,,Window ,Window maximized 
14/07/2015 10:30:16 ,,,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/pywin32-219.win32-py2.7.exe/download,Screen ,locked 
14/07/2015 10:30:18 ,,,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/pywin32-219.win32-py2.7.exe/download,Screen ,active 
14/07/2015 10:30:40 ,,,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/,Tab ,Tab Switched 
14/07/2015 10:30:40 ,,,,,,,Window ,Window -Possible Minimize 
14/07/2015 10:30:41 ,,,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/pywin32-219.win32-py2.7.exe/download,Tab ,Tab Switched 
14/07/2015 10:30:42 ,,,,,,,Tab ,Tab Closed [TabID:133] 
14/07/2015 10:30:42 ,,,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/,Tab ,Tab Switched 
14/07/2015 10:30:43 ,,,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4?projector=1,Tab ,Tab Switched 
,,,,,,,,MOUSE3: Mouse clicked! (394
14/07/2015 10:30:48 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Tab ,Tab Switched 
14/07/2015 10:31:03 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Tab ,New Tab 
14/07/2015 10:31:35 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Tab ,New Tab 
14/07/2015 10:31:35 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Mouse ,MOUSE3: Mouse clicked! (451  450) DIV [Tag Name :DIV] undefined 
14/07/2015 10:31:49 ,,,,,,,Window ,Window maximized 
14/07/2015 10:38:42 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,idle 
14/07/2015 10:39:17 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,active 
,,,,,,,,MOUSE3: Mouse clicked! (810
14/07/2015 10:39:29 ,,,,,,https://www.dropbox.com/s/jo1jqsbdrbdy7a7/3-%2022-06-2015%20-%20CALL%20LETTER.pdf,Tab ,New Tab 
14/07/2015 10:39:40 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Tab ,New Tab 
14/07/2015 10:40:39 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,idle 
14/07/2015 10:42:16 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,active 
14/07/2015 10:43:10 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,locked 
14/07/2015 10:43:11 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,active 
14/07/2015 10:43:18 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,locked 
14/07/2015 10:43:20 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,active 
14/07/2015 10:48:57 ,,,,,,,Window ,Window -Possible Minimize 
14/07/2015 10:48:57 ,,,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4?projector=1,Tab ,Tab Switched 
,,,,,,,,MOUSE3: Mouse clicked! (597
14/07/2015 10:49:03 ,,,,,,http://www.microsoft.com/en-us/download/details.aspx?id=44266,Tab ,Tab Switched 
14/07/2015 10:49:10 ,,,,,,http://www.microsoft.com/en-us/download/details.aspx?id=44266,Tab ,New Tab 
14/07/2015 10:49:21 ,,,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Tab ,New Tab 
14/07/2015 10:49:23 ,,,,,,,Window ,Window maximized 
14/07/2015 10:51:03 ,,,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,idle 
14/07/2015 10:51:06 ,,,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,active 
14/07/2015 10:52:22 ,,,,,,,Window ,Window -Possible Minimize 
14/07/2015 10:53:25 ,,,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,locked 
14/07/2015 10:53:25 ,,,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,active 
14/07/2015 10:54:14 ,,,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,locked 
14/07/2015 10:54:16 ,,,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,active 
14/07/2015 10:54:23 ,,,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,locked 
14/07/2015 10:54:25 ,,,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,active 
14/07/2015 10:59:07 ,,,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,idle 
14/07/2015 10:59:10 ,,,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,active 
14/07/2015 11:02:09 ,,,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,locked 
14/07/2015 11:02:09 ,,,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,active 
14/07/2015 11:03:26 ,,,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,idle 
14/07/2015 11:03:27 ,,,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Screen ,active 
14/07/2015 11:03:33 ,,,,,,,Window ,Window maximized 
14/07/2015 11:03:34 ,,,,,,,Window ,Window -Possible Minimize 
14/07/2015 11:03:34 ,,,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4?projector=1,Tab ,Tab Switched 
14/07/2015 11:03:41 ,,,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae804b37f7e4,Tab ,New Tab 
,,,,,,,,MOUSE3: Mouse clicked! (976
14/07/2015 11:03:49 ,,,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox,Tab ,New Tab 
,,,,,,,,MOUSE3: Mouse clicked! (0
14/07/2015 11:03:54 ,,,,,,https://mail.google.com/mail/u/0/?tab=wm#inbox/14e8ae15703db656,Tab ,New Tab 
14/07/2015 11:04:59 ,,,,,,https://mail.google.com/mail/u/0/?tab=wm#sent,Tab ,New Tab 
14/07/2015 11:05:04 ,,,,,,https://mail.google.com/mail/u/0/?tab=wm#sent/14e888a0f333aed0,Tab ,New Tab 
14/07/2015 11:05:15 ,,,,,,,Window ,Window maximized 
14/07/2015 11:05:18 ,,,,,,https://mail.google.com/mail/u/0/?tab=wm#sent/14e888a0f333aed0,Selected ,else else else else else else else else else From tomorrow I will be starting JAVA. Anything else you want me to do sir? From tomorrow I will be starting JAVA. Anything else you want me to do sir? From tomorrow I will be starting JAVA. Anything else you want me to do sir? From tomorrow I will be starting JAVA. Anything else you want me to do sir? From tomorrow I will be starting JAVA. Anything else you want me to do sir? From tomorrow I will be starting JAVA. Anything else you want me to do sir? From tomorrow I will be starting JAVA. Anything else you want me to do sir? From tomorrow I will be starting JAVA. Anything else you want me to do sir? From tomorrow I will be starting JAVA. Anything else you want me to do sir?
14/07/2015 11:05:18 ,,,,,,https://mail.google.com/mail/u/0/?tab=wm#sent,Tab ,New Tab 
,,,,,,,,MOUSE3: Mouse clicked! (231
14/07/2015 11:05:22 ,,,,,,https://mail.google.com/mail/u/0/?tab=wm#sent/14e720e470f0e82a,Tab ,New Tab 
14/07/2015 11:05:28 ,,,,,,,Window ,Window -Possible Minimize 
14/07/2015 11:05:31 ,,,,,,https://mail.google.com/mail/u/0/?tab=wm#sent,Tab ,New Tab 
14/07/2015 11:05:31 ,,,,,,https://mail.google.com/mail/u/0/?tab=wm#sent/14e720e470f0e82a,Selected ,Time.  : 07.28 AM Time.  : 07.28 AM Time.  : 07.28 AM Time.  : 07.28 AM Time.  : 07.28 AM Time.  : 07.28 AM Time.  : 07.28 AM Time.  : 07.28 AM Time.  : 07.28 AM Time.  : 07.28 AM Time.  : 07.28 AM Time.  : 07.28 AM Time.  : 07.28 AM Time.  : 07.28 AM Time.  : 07.28 AM Time.  : 07.28 AM Time.  : 07.28 AM Time.  : 07.28 AM
14/07/2015 11:05:34 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Tab ,Tab Switched 
,,,,,,,,MOUSE3: Mouse clicked! (236
14/07/2015 11:06:40 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,idle 
14/07/2015 11:07:45 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,active 
14/07/2015 11:09:06 ,,,,,,,Window ,Window maximized 
14/07/2015 11:09:07 ,,,,,,,Window ,Window -Possible Minimize 
14/07/2015 11:09:25 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,locked 
14/07/2015 11:30:18 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,active 
14/07/2015 11:30:47 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,active 
14/07/2015 11:30:47 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,locked 
14/07/2015 11:36:40 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,idle 
14/07/2015 11:36:43 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,active 
14/07/2015 11:36:44 ,,,,,,,Window ,Window maximized 
14/07/2015 11:37:50 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,idle 
14/07/2015 11:37:54 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Screen ,active 
14/07/2015 11:38:22 ,,,,,,,Window ,Window -Possible Minimize 
14/07/2015 11:38:22 ,,,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/,Tab ,Tab Switched 
14/07/2015 11:38:22 ,,,,,,http://docs.python-guide.org/en/latest/starting/install/win/,Tab ,Tab Switched 
14/07/2015 11:38:23 ,,,,,,http://www.microsoft.com/en-us/download/confirmation.aspx?id=44266,Tab ,Tab Switched 
14/07/2015 11:38:25 ,,,,,,http://sourceforge.net/projects/pywin32/files/pywin32/Build%20219/,Tab ,Tab Switched 
14/07/2015 11:38:25 ,,,,,,,Tab ,Tab Closed [TabID:137] 
14/07/2015 11:38:25 ,,,,,,https://www.dropbox.com/s/93awpea3ilnuu7z/setup.exe?dl=0,Tab ,Tab Switched 
14/07/2015 11:38:25 ,,,,,,,Tab ,Tab Closed [TabID:141] 
14/07/2015 11:38:26 ,,,,,,http://docs.python-guide.org/en/latest/starting/install/win/,Tab ,Tab Switched 
14/07/2015 11:38:26 ,,,,,,,Tab ,Tab Closed [TabID:129] 
14/07/2015 11:38:27 ,,,,,,https://www.python.org/downloads/,Tab ,Tab Switched 
14/07/2015 11:38:27 ,,,,,,,Tab ,Tab Closed [TabID:125] 
14/07/2015 11:38:28 ,,,,,,,Tab ,Tab Closed [TabID:117] 
14/07/2015 11:38:28 ,,,,,,https://inbox.google.com/u/0/?pli=1,Tab ,Tab Switched 
14/07/2015 11:38:29 ,,,,,,,Tab ,Tab Closed [TabID:109] 
14/07/2015 11:38:29 ,,,,,,https://www.udacity.com/account/auth#!/signin,Tab ,Tab Switched 
14/07/2015 11:38:32 ,,,,,,,Window ,Window normal 
14/07/2015 11:38:32 ,,,,,,https://accounts.google.com/o/oauth2/auth?response_type=code&immediate=false&client_id=72069832843-ji15b2fqekfntf5q1k9q0pboieao8hfa.apps.googleusercontent.com&scope=profile%20email&foo=bar&include_granted_scopes=true&proxy=oauth2relay631015341&redirect_uri=postmessage&origin=https%3A%2F%2Fwww.udacity.com&state=2089921741%7C0.3248575036&authuser=0,Tab ,Tab Switched 
14/07/2015 11:38:32 ,,,,,,https://accounts.google.com/o/oauth2/auth?response_type=code&immediate=false&client_id=72069832843-ji15b2fqekfntf5q1k9q0pboieao8hfa.apps.googleusercontent.com&scope=profile%20email&foo=bar&include_granted_scopes=true&proxy=oauth2relay631015341&redirect_uri=postmessage&origin=https%3A%2F%2Fwww.udacity.com&state=2089921741%7C0.3248575036&authuser=0,Mouse ,MOUSE3: Mouse clicked! (497  569) BUTTON [Tag Name :BUTTON]
14/07/2015 11:38:32 ,,,,,,https://accounts.google.com/o/oauth2/auth?response_type=code&immediate=false&client_id=72069832843-ji15b2fqekfntf5q1k9q0pboieao8hfa.apps.googleusercontent.com&scope=profile%20email&foo=bar&include_granted_scopes=true&proxy=oauth2relay631015341&redirect_uri=postmessage&origin=https%3A%2F%2Fwww.udacity.com&state=2089921741%7C0.3248575036&authuser=0,Mouse ,MOUSE2: [object HTMLInputElement]~ : [email] [object HTMLInputElement]~ : [password]
14/07/2015 11:38:32 ,,,,,,,Window ,Window Created 
14/07/2015 11:38:33 ,,,,,,,Window ,Window maximized 
14/07/2015 11:38:33 ,,,,,,,Window ,Window Closed 
